StationID	Station	VisitDate	Time	Test	Symbol	Stratum	Result	Depth	Lab	FieldID
2	South Lake B	31/07/18	1400	Total Phosphorus	<	U	5		unknown_replace_later	41415
2	South Lake B	24/08/18	1455	Total Phosphorus		U	8.23		unknown_replace_later	41461
2	South Lake B	20/09/18	1250	Total Phosphorus	<	U	5	2	unknown_replace_later	41492
2	South Lake B	26/10/18	1250	Total Phosphorus	<	U	5		unknown_replace_later	41512
2	South Lake B	17/09/18	1105	Total Phosphorus	<	U	5	2	unknown_replace_later	42391
2	South Lake B	23/05/18	1400	Total Phosphorus		U	13.1		unknown_replace_later	41313
2	South Lake B	06/06/18	1300	Total Phosphorus	<	U	5		unknown_replace_later	41326
2	South Lake B	20/06/18	1300	Total Phosphorus	<	U	5		unknown_replace_later	41351
2	South Lake B	13/07/18	1345	Total Phosphorus	<	U	5		unknown_replace_later	41392
2	South Lake B	31/07/18	1400	Total Phosphorus	<	U	5		unknown_replace_later	41415
2	South Lake B	24/08/18	1455	Total Phosphorus		U	12.9		unknown_replace_later	41461
2	South Lake B	20/09/18	1250	Total Phosphorus	<	U	5	2	unknown_replace_later	41492
2	South Lake B	26/10/18	1250	Total Phosphorus	<	U	5		unknown_replace_later	41512
2	South Lake B	17/09/18	1105	Total Phosphorus	<	U	5	2	unknown_replace_later	42391
2	South Lake B	23/05/18	1351	Total Phosphorus		U	37.2		unknown_replace_later	41312
2	South Lake B	06/06/18	1253	Total Phosphorus		U	38.9		unknown_replace_later	41325
2	South Lake B	20/06/18	1253	Total Phosphorus		U	47.8		unknown_replace_later	41350
2	South Lake B	13/07/18	1333	Total Phosphorus		U	82.4		unknown_replace_later	41391
2	South Lake B	31/07/18	1355	Total Phosphorus		U	66.6		unknown_replace_later	41414
2	South Lake B	14/08/18	1300	Total Phosphorus		U	61.1		unknown_replace_later	41434
2	South Lake B	24/08/18	1440	Total Phosphorus		U	51.1		unknown_replace_later	41460
2	South Lake B	20/09/18	1245	Total Phosphorus		U	69.6	2	unknown_replace_later	41491
2	South Lake B	26/10/18	1245	Total Phosphorus		U	52.1		unknown_replace_later	41511
2	South Lake B	17/09/18	1050	Total Phosphorus		U	56.2	2	unknown_replace_later	42390
2	South Lake B	23/05/18	1351	Total Phosphorus		U	8.54		unknown_replace_later	41312
2	South Lake B	06/06/18	1253	Total Phosphorus		U	9.45		unknown_replace_later	41325
2	South Lake B	20/06/18	1253	Total Phosphorus		U	12.1		unknown_replace_later	41350
2	South Lake B	13/07/18	1333	Total Phosphorus		U	21.9		unknown_replace_later	41391
2	South Lake B	31/07/18	1355	Total Phosphorus		U	19.4		unknown_replace_later	41414
2	South Lake B	14/08/18	1300	Total Phosphorus		U	22.8		unknown_replace_later	41434
2	South Lake B	24/08/18	1440	Total Phosphorus		U	15.4		unknown_replace_later	41460
2	South Lake B	20/09/18	1245	Total Phosphorus		U	17	2	unknown_replace_later	41491
2	South Lake B	26/10/18	1245	Total Phosphorus		U	25.9		unknown_replace_later	41511
2	South Lake B	17/09/18	1050	Total Phosphorus		U	17.1	2	unknown_replace_later	42390
2	South Lake B	18/05/18	1050	Potassium		U	1.053	2	unknown_replace_later	42135
2	South Lake B	06/07/18	1050	Potassium		U	1.217	2	unknown_replace_later	42233
2	South Lake B	10/10/18	1045	Potassium		U	2.278	2	unknown_replace_later	42410
2	South Lake B	23/05/18	1341	Dissolved Silica		U	1.76		unknown_replace_later	41311
2	South Lake B	06/06/18	1247	Dissolved Silica		U	2.16		unknown_replace_later	41324
2	South Lake B	20/06/18	1244	Dissolved Silica		U	2.59		unknown_replace_later	41349
2	South Lake B	13/07/18	1326	Dissolved Silica		U	4.16		unknown_replace_later	41390
2	South Lake B	31/07/18	1350	Dissolved Silica		U	5.58		unknown_replace_later	41413
2	South Lake B	14/08/18	1250	Dissolved Silica		U	6.43		unknown_replace_later	41433
2	South Lake B	24/08/18	1425	Dissolved Silica		U	5.63		unknown_replace_later	41459
2	South Lake B	20/09/18	1230	Dissolved Silica		U	2.49	2	unknown_replace_later	41490
2	South Lake B	26/10/18	1240	Dissolved Silica		U	5.95		unknown_replace_later	41510
2	South Lake B	18/05/18	1050	Dissolved Silica		U	1.59	2	unknown_replace_later	42135
2	South Lake B	28/05/18	1040	Dissolved Silica		U	1.96	2	unknown_replace_later	42149
2	South Lake B	12/06/18	1120	Dissolved Silica		U	2.16	2	unknown_replace_later	42167
2	South Lake B	25/06/18	1045	Dissolved Silica		U	2.36	2	unknown_replace_later	42191
2	South Lake B	06/07/18	1050	Dissolved Silica		U	4.01	2	unknown_replace_later	42233
2	South Lake B	18/07/18	1040	Dissolved Silica		U	3.23		unknown_replace_later	42254
2	South Lake B	30/07/18	1100	Dissolved Silica		U	4.64	2	unknown_replace_later	42289
2	South Lake B	14/08/18	1050	Dissolved Silica		U	6.14	2	unknown_replace_later	42311
2	South Lake B	27/08/18	1045	Dissolved Silica		U	5.25	2	unknown_replace_later	42350
2	South Lake B	17/09/18	1040	Dissolved Silica		U	2.92	2	unknown_replace_later	42389
